1,1048575,0,-180
2,1048575,0,-179.914
3,1048575,0,-179.829
4,1048575,0,-179.743
5,1048575,0,-179.657
6,1048575,0,-179.571
7,1048575,0,-179.486
8,1048575,0,-179.4
9,1048575,0,-179.314
10,1048575,0,-179.229
11,1048575,0,-179.143
12,1048575,0,-179.057
13,1048575,0,-178.971
14,1048575,0,-178.886
15,1048575,0,-178.8
16,1048575,0,-178.714
17,1048575,0,-178.629
18,1048575,0,-178.543
19,1048575,0,-178.457
20,1048575,0,-178.371
21,1048575,0,-178.286
22,1048575,0,-178.2
23,1048575,0,-178.114
24,1048575,0,-178.029
25,1048575,0,-177.943
26,1048575,0,-177.857
27,1048575,0,-177.771
28,1048575,0,-177.686
29,1048575,0,-177.6
30,1048575,0,-177.514
31,1048575,0,-177.429
32,1048575,0,-177.343
33,1048575,0,-177.257
34,1048575,0,-177.171
35,1048575,0,-177.086
36,1048575,0,-177
37,1048575,0,-176.914
38,1048575,0,-176.829
39,1048575,0,-176.743
40,1048575,0,-176.657
41,1048575,0,-176.571
42,1048575,0,-176.486
43,1048575,0,-176.4
44,1048575,0,-176.314
45,1048575,0,-176.229
46,1048575,0,-176.143
47,1048575,0,-176.057
48,1048575,0,-175.971
49,1048575,0,-175.886
50,1048575,0,-175.8
51,1048575,0,-175.714
52,1048575,0,-175.629
53,1048575,0,-175.543
54,1048575,0,-175.457
55,1048575,0,-175.371
56,1048575,0,-175.286
57,1048575,0,-175.2
58,1048575,0,-175.114
59,1048575,0,-175.029
60,1048575,0,-174.943
61,1048575,0,-174.857
62,1048575,0,-174.771
63,1048575,0,-174.686
64,1048575,0,-174.6
65,1048575,0,-174.514
66,1048575,0,-174.429
67,1048575,0,-174.343
68,1048575,0,-174.257
69,1048575,0,-174.171
70,1048575,0,-174.086
71,1048575,0,-174
72,1048575,0,-173.914
73,1048575,0,-173.829
74,1048575,0,-173.743
75,1048575,0,-173.657
76,1048575,0,-173.571
77,1048575,0,-173.486
78,1048575,0,-173.4
79,1048575,0,-173.314
80,1048575,0,-173.229
81,1048575,0,-173.143
82,1048575,0,-173.057
83,1048575,0,-172.971
84,1048575,0,-172.886
85,1048575,0,-172.8
86,1048575,0,-172.714
87,1048575,0,-172.629
88,1048575,0,-172.543
89,1048575,0,-172.457
90,1048575,0,-172.371
91,1048575,0,-172.286
92,1048575,0,-172.2
93,15595,95,-172.114
94,15638,170,-172.029
95,15614,178,-171.943
96,15291,195,-171.857
97,15180,176,-171.771
98,15177,174,-171.686
99,15178,180,-171.6
100,15192,177,-171.514
101,15201,178,-171.429
102,15212,177,-171.343
103,15194,180,-171.257
104,15213,174,-171.171
105,15204,176,-171.086
106,15212,176,-171
107,15223,174,-170.914
108,15214,173,-170.829
109,15245,137,-170.743
110,1048575,0,-170.657
111,1048575,0,-170.571
112,1048575,0,-170.486
113,1048575,0,-170.4
114,1048575,0,-170.314
115,1048575,0,-170.229
116,1048575,0,-170.143
117,1048575,0,-170.057
118,1048575,0,-169.971
119,1048575,0,-169.886
120,1048575,0,-169.8
121,1048575,0,-169.714
122,1048575,0,-169.629
123,1048575,0,-169.543
124,1048575,0,-169.457
125,1048575,0,-169.371
126,1048575,0,-169.286
127,1048575,0,-169.2
128,1048575,0,-169.114
129,1048575,0,-169.029
130,1048575,0,-168.943
131,1048575,0,-168.857
132,1048575,0,-168.771
133,1048575,0,-168.686
134,1048575,0,-168.6
135,1048575,0,-168.514
136,1048575,0,-168.429
137,1048575,0,-168.343
138,1048575,0,-168.257
139,1048575,0,-168.171
140,1048575,0,-168.086
141,1048575,0,-168
142,1048575,0,-167.914
143,1048575,0,-167.829
144,1048575,0,-167.743
145,1048575,0,-167.657
146,1048575,0,-167.571
147,1048575,0,-167.486
148,1048575,0,-167.4
149,1048575,0,-167.314
150,1048575,0,-167.229
151,1048575,0,-167.143
152,1048575,0,-167.057
153,1048575,0,-166.971
154,1048575,0,-166.886
155,1048575,0,-166.8
156,1048575,0,-166.714
157,1048575,0,-166.629
158,1048575,0,-166.543
159,1048575,0,-166.457
160,1048575,0,-166.371
161,1048575,0,-166.286
162,1048575,0,-166.2
163,1048575,0,-166.114
164,1048575,0,-166.029
165,1048575,0,-165.943
166,1048575,0,-165.857
167,1048575,0,-165.771
168,1048575,0,-165.686
169,1048575,0,-165.6
170,1048575,0,-165.514
171,1048575,0,-165.429
172,1048575,0,-165.343
173,1048575,0,-165.257
174,1048575,0,-165.171
175,1048575,0,-165.086
176,1048575,0,-165
177,1048575,0,-164.914
178,1048575,0,-164.829
179,1048575,0,-164.743
180,1048575,0,-164.657
181,1048575,0,-164.571
182,1048575,0,-164.486
183,1048575,0,-164.4
184,1048575,0,-164.314
185,1048575,0,-164.229
186,1048575,0,-164.143
187,1048575,0,-164.057
188,1048575,0,-163.971
189,1048575,0,-163.886
190,1048575,0,-163.8
191,1048575,0,-163.714
192,1048575,0,-163.629
193,1048575,0,-163.543
194,1048575,0,-163.457
195,1048575,0,-163.371
196,1048575,0,-163.286
197,1048575,0,-163.2
198,1048575,0,-163.114
199,1048575,0,-163.029
200,1048575,0,-162.943
201,1048575,0,-162.857
202,1048575,0,-162.771
203,1048575,0,-162.686
204,1048575,0,-162.6
205,1048575,0,-162.514
206,1048575,0,-162.429
207,1048575,0,-162.343
208,1048575,0,-162.257
209,1048575,0,-162.171
210,1048575,0,-162.086
211,1048575,0,-162
212,1048575,0,-161.914
213,1048575,0,-161.829
214,1048575,0,-161.743
215,1048575,0,-161.657
216,1048575,0,-161.571
217,1048575,0,-161.486
218,1048575,0,-161.4
219,1048575,0,-161.314
220,1048575,0,-161.229
221,1048575,0,-161.143
222,1048575,0,-161.057
223,1048575,0,-160.971
224,1048575,0,-160.886
225,1048575,0,-160.8
226,1048575,0,-160.714
227,1048575,0,-160.629
228,1048575,0,-160.543
229,1048575,0,-160.457
230,1048575,0,-160.371
231,1048575,0,-160.286
232,1048575,0,-160.2
233,1048575,0,-160.114
234,1048575,0,-160.029
235,1048575,0,-159.943
236,1048575,0,-159.857
237,1048575,0,-159.771
238,1048575,0,-159.686
239,1048575,0,-159.6
240,1048575,0,-159.514
241,1048575,0,-159.429
242,1048575,0,-159.343
243,1048575,0,-159.257
244,1048575,0,-159.171
245,1048575,0,-159.086
246,1048575,0,-159
247,1048575,0,-158.914
248,1048575,0,-158.829
249,1048575,0,-158.743
250,1048575,0,-158.657
251,1048575,0,-158.571
252,1048575,0,-158.486
253,1048575,0,-158.4
254,1048575,0,-158.314
255,1048575,0,-158.229
256,1048575,0,-158.143
257,1048575,0,-158.057
258,1048575,0,-157.971
259,1048575,0,-157.886
260,1048575,0,-157.8
261,1048575,0,-157.714
262,1048575,0,-157.629
263,1048575,0,-157.543
264,1048575,0,-157.457
265,1048575,0,-157.371
266,1048575,0,-157.286
267,1048575,0,-157.2
268,1048575,0,-157.114
269,1048575,0,-157.029
270,1048575,0,-156.943
271,1048575,0,-156.857
272,1048575,0,-156.771
273,1048575,0,-156.686
274,1048575,0,-156.6
275,1048575,0,-156.514
276,1048575,0,-156.429
277,1048575,0,-156.343
278,1048575,0,-156.257
279,1048575,0,-156.171
280,1048575,0,-156.086
281,1048575,0,-156
282,1048575,0,-155.914
283,1048575,0,-155.829
284,1048575,0,-155.743
285,1048575,0,-155.657
286,1048575,0,-155.571
287,1048575,0,-155.486
288,1048575,0,-155.4
289,1048575,0,-155.314
290,1048575,0,-155.229
291,1048575,0,-155.143
292,1048575,0,-155.057
293,1048575,0,-154.971
294,1048575,0,-154.886
295,1048575,0,-154.8
296,1048575,0,-154.714
297,1048575,0,-154.629
298,1048575,0,-154.543
299,1048575,0,-154.457
300,1048575,0,-154.371
301,1048575,0,-154.286
302,1048575,0,-154.2
303,1048575,0,-154.114
304,1048575,0,-154.029
305,1048575,0,-153.943
306,1048575,0,-153.857
307,1048575,0,-153.771
308,1048575,0,-153.686
309,1048575,0,-153.6
310,1048575,0,-153.514
311,1048575,0,-153.429
312,1048575,0,-153.343
313,1048575,0,-153.257
314,1048575,0,-153.171
315,1048575,0,-153.086
316,1048575,0,-153
317,1048575,0,-152.914
318,1048575,0,-152.829
319,1048575,0,-152.743
320,1048575,0,-152.657
321,1048575,0,-152.571
322,1048575,0,-152.486
323,1048575,0,-152.4
324,1048575,0,-152.314
325,1048575,0,-152.229
326,1048575,0,-152.143
327,1048575,0,-152.057
328,1048575,0,-151.971
329,1048575,0,-151.886
330,1048575,0,-151.8
331,1048575,0,-151.714
332,1048575,0,-151.629
333,1048575,0,-151.543
334,1048575,0,-151.457
335,1048575,0,-151.371
336,1048575,0,-151.286
337,1048575,0,-151.2
338,1048575,0,-151.114
339,1048575,0,-151.029
340,1048575,0,-150.943
341,1048575,0,-150.857
342,1048575,0,-150.771
343,1048575,0,-150.686
344,1048575,0,-150.6
345,1048575,0,-150.514
346,1048575,0,-150.429
347,1048575,0,-150.343
348,1048575,0,-150.257
349,1048575,0,-150.171
350,1048575,0,-150.086
351,1048575,0,-150
352,1048575,0,-149.914
353,1048575,0,-149.829
354,1048575,0,-149.743
355,1048575,0,-149.657
356,1048575,0,-149.571
357,1048575,0,-149.486
358,1048575,0,-149.4
359,1048575,0,-149.314
360,1048575,0,-149.229
361,1048575,0,-149.143
362,1048575,0,-149.057
363,1048575,0,-148.971
364,1048575,0,-148.886
365,1048575,0,-148.8
366,1048575,0,-148.714
367,1048575,0,-148.629
368,1048575,0,-148.543
369,1048575,0,-148.457
370,1048575,0,-148.371
371,1048575,0,-148.286
372,1048575,0,-148.2
373,1048575,0,-148.114
374,1048575,0,-148.029
375,1048575,0,-147.943
376,1048575,0,-147.857
377,1048575,0,-147.771
378,1048575,0,-147.686
379,1048575,0,-147.6
380,1048575,0,-147.514
381,1048575,0,-147.429
382,1048575,0,-147.343
383,1048575,0,-147.257
384,1048575,0,-147.171
385,1048575,0,-147.086
386,1048575,0,-147
387,1048575,0,-146.914
388,1048575,0,-146.829
389,1048575,0,-146.743
390,1048575,0,-146.657
391,18451,105,-146.571
392,18469,152,-146.486
393,18490,159,-146.4
394,18464,165,-146.314
395,18508,168,-146.229
396,18487,154,-146.143
397,18498,138,-146.057
398,18420,132,-145.971
399,18385,129,-145.886
400,18095,144,-145.8
401,18060,153,-145.714
402,18074,155,-145.629
403,18120,146,-145.543
404,18144,148,-145.457
405,18151,151,-145.371
406,18175,152,-145.286
407,18184,149,-145.2
408,18194,148,-145.114
409,18211,110,-145.029
410,1048575,0,-144.943
411,1048575,0,-144.857
412,1048575,0,-144.771
413,1048575,0,-144.686
414,1048575,0,-144.6
415,1048575,0,-144.514
416,1048575,0,-144.429
417,1048575,0,-144.343
418,1048575,0,-144.257
419,1048575,0,-144.171
420,1048575,0,-144.086
421,1048575,0,-144
422,1048575,0,-143.914
423,1048575,0,-143.829
424,1048575,0,-143.743
425,1048575,0,-143.657
426,1048575,0,-143.571
427,1048575,0,-143.486
428,1048575,0,-143.4
429,1048575,0,-143.314
430,1048575,0,-143.229
431,1048575,0,-143.143
432,1048575,0,-143.057
433,1048575,0,-142.971
434,1048575,0,-142.886
435,1048575,0,-142.8
436,1048575,0,-142.714
437,1048575,0,-142.629
438,1048575,0,-142.543
439,1048575,0,-142.457
440,1048575,0,-142.371
441,1048575,0,-142.286
442,1048575,0,-142.2
443,1048575,0,-142.114
444,1048575,0,-142.029
445,1048575,0,-141.943
446,1048575,0,-141.857
447,1048575,0,-141.771
448,1048575,0,-141.686
449,1048575,0,-141.6
450,1048575,0,-141.514
451,1048575,0,-141.429
452,1048575,0,-141.343
453,1048575,0,-141.257
454,1048575,0,-141.171
455,1048575,0,-141.086
456,1048575,0,-141
457,1048575,0,-140.914
458,1048575,0,-140.829
459,1048575,0,-140.743
460,1048575,0,-140.657
461,19787,39,-140.571
462,19824,62,-140.486
463,19856,91,-140.4
464,19864,100,-140.314
465,19918,99,-140.229
466,19888,92,-140.143
467,19781,88,-140.057
468,19661,77,-139.971
469,19574,89,-139.886
470,19597,106,-139.8
471,19571,124,-139.714
472,19593,119,-139.629
473,19593,122,-139.543
474,19611,103,-139.457
475,19669,88,-139.371
476,19696,65,-139.286
477,19658,32,-139.2
478,1048575,0,-139.114
479,1048575,0,-139.029
480,1048575,0,-138.943
481,1048575,0,-138.857
482,1048575,0,-138.771
483,1048575,0,-138.686
484,1048575,0,-138.6
485,1048575,0,-138.514
486,1048575,0,-138.429
487,1048575,0,-138.343
488,1048575,0,-138.257
489,1048575,0,-138.171
490,1048575,0,-138.086
491,1048575,0,-138
492,1048575,0,-137.914
493,1048575,0,-137.829
494,1048575,0,-137.743
495,1048575,0,-137.657
496,1048575,0,-137.571
497,1048575,0,-137.486
498,1048575,0,-137.4
499,1048575,0,-137.314
500,1048575,0,-137.229
